job_role,title,skills,skills_count,experience,salary,company,city,employment,url,skill_SQL,skill_Английский —_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский —_B1_—_Средний,skill_Бизнес-анализ,skill_Английский —_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский —_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский —_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
Data Analyst,,SQL; PostgreSQL; Python; Аналитическое мышление; Анализ данных,5,1–3 года,,ТООASTER Автомобили,,,https://hh.ru/vacancy/132010131,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,,SQL; Power BI; Python; Data Analysis,4,1–3 года,,АОAlatau City Bank,,,https://hh.ru/vacancy/132131161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,Анализ рисков; Работа с базами данных; Английский язык; Консолидация финансовой отчетности; Навыки презентации; Английский — B2 — Средне-продвинутый,6,3–6 лет,,ПК AKASHI Data Center PLC,,,https://hh.ru/vacancy/132317171,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,Python; SQL; Scikit-learn; Deep Learning; XGBoost; pandas; Big Data,7,3–6 лет,,АОAlatau City Bank,,,https://hh.ru/vacancy/131990623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,SAS; SQL; Python,3,1–3 года,,Kaspi.kz,,,https://hh.ru/vacancy/131999573,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,Английский язык; Data Analysis; PowerBI; MS Excel; Английский — C1 — Продвинутый,5,1–3 года,,ТООБИЛАБС,,,https://hh.ru/vacancy/131784248,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,Английский язык; Международные рынки; B2B-маркетинг; Digital Marketing; LinkedIn; Google Ads; CRM-маркетинг; Интернет-маркетинг; B2B Marketing; Английский — C1 — Продвинутый,10,1–3 года,,1С International,,,https://hh.ru/vacancy/132333289,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,,SQL; Анализ данных; Работа с большим объемом информации; Работа с базами данных; Подготовка отчетов; ETL; ELT,7,3–6 лет,,АОАграрная кредитная корпорация,,,https://hh.ru/vacancy/132187542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,,SQL; Аналитические исследования; Сбор и анализ информации; DWH; Анализ требований,5,1–3 года,,АОKMF Банк,,,https://hh.ru/vacancy/131898297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; SQL; Big Data; CatBoost; PyTorch; Docker; Kubernetes; MLflow; Git; Apache Airflow; LLM; A/B тесты,12,1–3 года,,Kaspi.kz,,,https://hh.ru/vacancy/132369730,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский язык; PyTorch; TensorFlow; Визуализация данных; pandas; Scikit-learn; Алгоритмы и структуры данных; Numpy; Big Data; Английский — B1 — Средний,10,не требуется,,Andersen,,,https://hh.ru/vacancy/132211488,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский язык; Python; Data Analysis,3,3–6 лет,,ТООGeometry,,,https://hh.ru/vacancy/132655817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский язык; Модернизация производства; Разработка технических заданий; Бережная эксплуатация оборудования и инструментов; Английский — C1 — Продвинутый,5,3–6 лет,,ТООCoca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),,,https://hh.ru/vacancy/132563730,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; Linux; Docker,3,1–3 года,,ТООDreamlab Technologies Ltd,,,https://hh.ru/vacancy/130648164,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; SQL; Airflow; ETL/ELT; API; Kafka; Data Warehousing; Data pipeline,8,3–6 лет,,АОKMF Банк,,,https://hh.ru/vacancy/132304203,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; SQL; Scikit-learn; Deep Learning; XGBoost; pandas; Big Data,7,3–6 лет,,АОAlatau City Bank,,,https://hh.ru/vacancy/131990623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,BERT; T5; SQL; CI/CD; A/B тесты; ML; NLP; LLM; Docker,9,3–6 лет,,Kaspi.kz,,,https://hh.ru/vacancy/132195684,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; Bert; LLM; NLP; ML; Git; Docker; Kubernetes; CI/CD,9,1–3 года,,Kaspi.kz,,,https://hh.ru/vacancy/132087900,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Machine learning; Python; Наставничество; Backend; FastAPI; REST API; RAG; PostgreSQL; Redis; AI; PyTorch; HuggingFace; Docker; Английский — B2 — Средне-продвинутый,14,3–6 лет,,ЧК «SHAI Ltd.»,,,https://hh.ru/vacancy/132192532,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,AWS; MLflow; Terraform; Kubernetes; CI/CD; Prometheus; Grafana; ELK; Английский — B1 — Средний,9,3–6 лет,,Andersen,,,https://hh.ru/vacancy/132127325,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; Английский язык; PyTorch; FastAPI; Redis; Kafka; ML; Английский — C1 — Продвинутый,8,3–6 лет,,ТООВериграм,,,https://hh.ru/vacancy/131901669,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский — B1 — Средний,1,3–6 лет,,АОHome Credit Bank (ДБ АО «ForteBank»),,,https://hh.ru/vacancy/131976443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский — B2 — Средне-продвинутый,1,3–6 лет,,"ТООEpam Kazakhstan (Эпам Казахстан),ТОО",,,https://hh.ru/vacancy/131826592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский — B2 — Средне-продвинутый,1,более 6 лет,,"ТООEpam Kazakhstan (Эпам Казахстан),ТОО",,,https://hh.ru/vacancy/131829858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; Computer Vision; PyTorch; TensorFlow; OpenCV; Русский — A2 — Элементарный,6,3–6 лет,,ТООSmart Head,,,https://hh.ru/vacancy/132590162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Анализ данных; Аналитические исследования; Разработка технических заданий; Информационные технологии,4,1–3 года,,ТООADWAY GROUP,,,https://hh.ru/vacancy/132533375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Machine Learning Engineer,,Пользователь ПК; Работа в команде; Консультирование; Грамотная устная и письменная речь; Улаживание конфликтов; Казахский — C1 — Продвинутый; Русский — C1 — Продвинутый,7,3–6 лет,,ТООАпару,,,https://hh.ru/vacancy/132334252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; LLM / NLP; OpenAI-compatible APIs; RAG и retrieval; Docker,5,3–6 лет,,АОKMF Банк,,,https://hh.ru/vacancy/132317152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,PostgreSQL; Инженерные системы; SQL; Java; Администрирование серверов Linux,5,3–6 лет,,ТООHalyk Finservice,,,https://hh.ru/vacancy/132271032,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,SQL; Atlassian Confluence; JSON API; Python; Linux; Swagger; Docker-compose; Docker; CI/CD; Terraform; Atlassian Jira; MS Visio; Draw.io; Микросервисная архитектура; Azure; Kubernetes; Управление информационной безопасностью; Разработка бизнес-требований,18,3–6 лет,,АОЖилищный строительный сберегательный банк Отбасы банк,,,https://hh.ru/vacancy/131858313,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Bash; Kubernetes; Gitlab; Kafka; Zabbix; GitLab CI; Hadoop; Linux,8,3–6 лет,,АОHome Credit Bank (ДБ АО «ForteBank»),,,https://hh.ru/vacancy/130860214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Machine Learning Engineer,,Git; Python; Docker; Docker-compose; Linux; Рефакторинг кода; Алгоритмы и структуры данных,7,1–3 года,,ТООBaimuratov Group,,,https://hh.ru/vacancy/132239173,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Fine-Tuning; LangChain; LoRa; RAG; LLM-моделями; Русский — C1 — Продвинутый; Английский — B1 — Средний,7,более 6 лет,,ОООProgressive Mind,,,https://hh.ru/vacancy/131993829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Английский язык,1,3–6 лет,,"ТООEpam Kazakhstan (Эпам Казахстан),ТОО",,,https://hh.ru/vacancy/131829817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Python; PostgreSQL; PyTorch; FastAPI; Docker; Linux; Spring Cloud,7,3–6 лет,,ТООProxymo,,,https://hh.ru/vacancy/131797852,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,,Git; Python; Docker; Docker-compose; Linux; Рефакторинг кода; Алгоритмы и структуры данных,7,1–3 года,,ТООBaimuratov Group,,,https://hh.ru/vacancy/132239174,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,REST; Java; SOAP; Redis; ORACLE; Apache Cassandra; Apache Kafka; RabbitMQ,8,3–6 лет,,АОЦентр электронных финансов,,,https://hh.ru/vacancy/132534686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Backend Developer,,PHP; ORACLE; PostgreSQL; Yii2; Codeigniter; RESTAPI; SOAP; HTTP; Git; Linux; Nginx; CI/CD; AsyncProcessing; Highload; SystemDesign; Backend,16,3–6 лет,,АОЦентр электронных финансов,,,https://hh.ru/vacancy/132648977,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Linux; JavaScript; Git; PostgreSQL; Golang,5,1–3 года,,ТООPingOcean (ПингОушен),,,https://hh.ru/vacancy/132602990,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Backend Developer,,Python; Django Framework; PostgreSQL; Redis; Apache Kafka; Kubernetes; ELK; Grafana,8,1–3 года,,Kaspi.kz,,,https://hh.ru/vacancy/132632759,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Backend Developer,,PHP; Laravel; NoSQL; CI/CD,4,3–6 лет,,ТООMP Solutions,,,https://hh.ru/vacancy/132523311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Backend Developer,,Laravel; PHP; MySQL; PostgreSQL; Redis; REST API; TypeScript; Node.js,8,3–6 лет,,АОАлма Телекоммуникейшнс Казахстан (almaPLUS),,,https://hh.ru/vacancy/132581736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Backend Developer,,gRPC; PostgreSQL; Redis; Apache Kafka; Docker; Kubernetes; CI/CD; Python; GitLab CI,9,3–6 лет,,АОАлма Телекоммуникейшнс Казахстан (almaPLUS),,,https://hh.ru/vacancy/132584488,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Backend Developer,,Golang; Docker; Kubernetes; Go; Node.js; MongoDB,6,3–6 лет,,ТООГРИН-АПИ,,,https://hh.ru/vacancy/132576794,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Backend Developer,,Docker; TypeScript; PostgreSQL; Git; React; Dart; Golang; Kafka; RabbitMQ; Английский — B2 — Средне-продвинутый,10,3–6 лет,,ТООТранслайн Интернэшнл,,,https://hh.ru/vacancy/132554509,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Backend Developer,,PHP,1,1–3 года,,Гос. корп.КазНПУ имени Абая,,,https://hh.ru/vacancy/132082581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,React; VueJS; JavaScript; API,4,1–3 года,,Частная компания “Automated Communication Solutions Ltd.”,,,https://hh.ru/vacancy/132195211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Java; Spring Boot; Hibernate; ACID; PostgreSQL; Redis; RabbitMQ; Kafka,8,3–6 лет,,ТООGrand era,,,https://hh.ru/vacancy/132538154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Деловая коммуникация; Agile; Scrum; GitHub; SVN; Docker; SOAP; Java; Spring Boot; Микросервисная архитектура; MongoDB; Постановка задач разработчикам; Наставничество; Английский — B1 — Средний; Казахский — C2 — В совершенстве; Русский — C2 — В совершенстве,16,3–6 лет,,ТООJana Post,,,https://hh.ru/vacancy/132014739,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Backend Developer,,SQL; Python; Apache Airflow; API; JSON; HTTP; REST API; Figma; pandas; DAX; Математическая статистика; Английский — A2 — Элементарный,12,1–3 года,,ТООЦентр стратегических инициатив,,,https://hh.ru/vacancy/132604103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,C#; ASP.NET Core; BPMN,3,1–3 года,,"АОХалык-Life, АО",,,https://hh.ru/vacancy/131836062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,PHP; Laravel; REST API; MySQL; SOLID,5,3–6 лет,,Genesis Group AG,,,https://hh.ru/vacancy/132097516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Backend Developer,,UI; UX; Angular; React; HTML5; jQuery; JavaScript; Figma; CSS3; Next.js; TypeScript; Английский — A2 — Элементарный,12,3–6 лет,,ТООDocumentolog,,,https://hh.ru/vacancy/132656741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Backend Developer,,Java; Kotlin; Spring Boot; Spring Framework; PostgreSQL; SQL; Hibernate; REST API; Микросервисная архитектура; Apache Kafka; Redis; Docker; Kubernetes; CI/CD,14,более 6 лет,,ТООATI Projects,,,https://hh.ru/vacancy/131874136,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Backend Developer,,React; CI/CD; Docker; Git; TypeScript; SQL,6,3–6 лет,,ТООМедцентр Рахат,,,https://hh.ru/vacancy/132536386,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Golang; PostgreSQL; Apache Kafka; CI/CD; Docker; Kubernetes; Git; Английский — B1 — Средний; Русский — C1 — Продвинутый,9,1–3 года,,Andersen,,,https://hh.ru/vacancy/132631363,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Backend Developer,,JavaScript; Git; C#; Oracle Pl/SQL; ASP.NET,5,1–3 года,,"АОХалык-Life, АО",,,https://hh.ru/vacancy/131836076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,MySQL; Git; CSS; Nginx; HTML; PHP; Ubuntu Server; moodle; Python; Обучение и развитие; Русский — C2 — В совершенстве,11,3–6 лет,,ТООOES,,,https://hh.ru/vacancy/131743234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Английский язык,1,3–6 лет,,Genesis Group AG,,,https://hh.ru/vacancy/132444061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,Java; Spring Framework,2,не требуется,,ТООKazInSys,,,https://hh.ru/vacancy/132619236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,,FastAPI; React; Python; Kubernetes; Английский — B2 — Средне-продвинутый; Русский — C1 — Продвинутый,6,более 6 лет,,Simplenight,,,https://hh.ru/vacancy/131744565,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
